#16mm Durchmesser  \Delta v
#  theta 45       theta 15        theta 30 (*-1)       die Spalten(pumpstärke) haben den Aufbau (6000,6500,7000,7500,8000)^T
159             61              98
201             85              110     
220             98              134
250             110             159 
305             110             195
